--- REGION --- safety ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
EU_EASTERN;30.6915;30.6955;30.7453;30.7544;30.8241;30.8128;30.8315;30.8343;30.81;30.8206;30.8588;30.9003;30.94;30.9885;31.0468;31.0769;31.105;31.1428;31.127
EU_NORTHERN;31.3203;31.2991;31.3362;31.3986;31.4078;31.3704;31.362;31.3446;31.3593;31.3726;31.3811;31.414;31.423;31.443;31.452;31.468;31.4757;31.4917;31.4785
EU_SOUTHERN;31.3262;31.3306;31.3477;31.3403;31.345;31.3149;31.2941;31.2702;31.2365;31.2045;31.1983;31.22;31.2607;31.2895;31.3037;31.3251;31.3409;31.3523;31.3585
EU_WESTERN;32.146;32.1372;32.1214;32.0946;32.0815;32.0518;32.046;32.0619;32.067;32.0699;32.0656;32.0708;32.079;32.0954;32.0983;32.0968;32.0899;32.0955;32.0918
