--- REGION --- Education ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
EU_EASTERN;40.2041;40.2232;40.2449;40.2778;40.2952;40.2847;40.2866;40.2841;40.2867;40.2897;40.2974;40.3088;40.3588;40.3715;40.384;40.3773;40.3667;40.3807;40.4153
EU_NORTHERN;40.6585;40.6509;40.6519;40.643;40.6568;40.6431;40.6751;40.6941;40.7107;40.7344;40.7413;40.7477;40.7753;40.7788;40.7947;40.8099;40.7908;40.8133;40.8184
EU_SOUTHERN;40.2192;40.2414;40.2749;40.295;40.3066;40.3085;40.3239;40.3463;40.3524;40.3555;40.3768;40.4036;40.4315;40.4624;40.4768;40.5008;40.4969;40.5421;40.5574
EU_WESTERN;40.5744;40.5764;40.588;40.6203;40.6353;40.6568;40.6591;40.665;40.6695;40.7042;40.71;40.7111;40.7427;40.7512;40.7571;40.7624;40.7402;40.7619;40.7748
