--- REGION --- MLC ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
EU_EASTERN;60.5817;60.574;60.6054;60.6893;60.7721;60.8457;60.8685;60.8944;60.8896;60.903;60.9623;61.0047;61.049;61.1053;61.2462;61.3016;61.3403;61.368;61.3798
EU_NORTHERN;61.6293;61.6495;61.6938;61.7621;61.7783;61.7412;61.7049;61.778;61.8078;61.802;61.8366;61.8745;61.891;61.9171;61.9727;61.994;62.0084;62.0043;61.9838
EU_SOUTHERN;61.5217;61.5329;61.5387;61.5544;61.5261;61.5188;61.5031;61.5245;61.4852;61.4249;61.4349;61.4657;61.4895;61.5621;61.6193;61.6706;61.683;61.6811;61.6924
EU_WESTERN;62.2816;62.2963;62.2862;62.294;62.2712;62.2724;62.2762;62.2864;62.2837;62.2766;62.2701;62.2668;62.2483;62.2576;62.2561;62.2594;62.2399;62.2586;62.254
