--- REGION --- livingConditions ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
EU_EASTERN;65.6743;65.6666;65.6978;65.7823;65.8673;65.9421;65.9651;65.9896;65.9845;65.9978;66.0605;66.1096;66.1501;66.2128;66.3595;66.4265;66.4783;66.508;66.5177;66.5517
EU_NORTHERN;66.9113;66.9323;66.9771;67.0471;67.0631;67.0248;66.9871;67.0616;67.092;67.0906;67.128;67.1832;67.198;67.2303;67.2898;67.3103;67.3468;67.3482;67.3235;67.2849
EU_SOUTHERN;66.7089;66.72;66.7258;66.7418;66.7137;66.7062;66.6901;66.711;66.6707;66.6064;66.6122;66.6477;66.6772;66.7563;66.8153;66.8725;66.8673;66.8747;66.9039;66.9195
EU_WESTERN;67.7655;67.7801;67.7697;67.777;67.7532;67.7547;67.7587;67.7691;67.7665;67.7639;67.7551;67.7462;67.7233;67.7217;67.7155;67.7121;67.6982;67.7158;67.7107;67.692
