--- REGION --- education ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
EU_EASTERN;33.9136;33.8931;33.9671;34.0182;34.0623;33.9823;33.9666;34.2875;34.2272;34.3028;34.2765;34.3606;34.584;34.6531;34.7134;34.688;34.4336;34.9094;35.588;35.7103
EU_NORTHERN;37.0642;36.9615;36.955;36.9356;36.9624;36.9029;36.9393;37.0007;37.0763;37.1155;37.075;37.1001;37.328;37.4108;37.4928;37.5556;37.445;37.6026;37.7172;37.8145
EU_SOUTHERN;34.7422;34.8117;34.9653;35.0512;35.1317;35.1934;35.2161;35.4488;35.4885;35.4677;35.4785;35.5422;35.8655;35.9461;35.999;36.0789;35.9852;36.3715;36.4535;36.55
EU_WESTERN;36.7268;36.6561;36.667;36.6638;36.7205;36.8327;36.8197;36.9766;36.9891;37.2233;37.2554;37.2728;37.3916;37.4496;37.4519;37.4764;37.3111;37.4607;37.6236;37.6706
