--- REGION --- leisure ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
EU_EASTERN;24.5205;24.5205;24.5205;24.5205;24.5205;24.5205;24.5205;24.5205;24.5205;24.5205;24.5205;24.5339;24.5339;24.5339;24.5339;24.5339;24.5339;24.5339;24.5339
EU_NORTHERN;25.0416;25.0416;25.0416;25.0416;25.0416;25.0416;25.0416;25.0416;25.0416;25.0416;25.0416;25.0648;25.0648;25.0648;25.0648;25.0648;25.0648;25.0648;25.0648
EU_SOUTHERN;24.6023;24.6023;24.6023;24.6023;24.6023;24.6023;24.6023;24.6023;24.6023;24.6023;24.6023;24.6061;24.6061;24.6061;24.6061;24.6061;24.6061;24.6061;24.6061
EU_WESTERN;25.0423;25.0423;25.0423;25.0423;25.0423;25.0423;25.0423;25.0423;25.0423;25.0423;25.0423;25.055;25.055;25.055;25.055;25.055;25.055;25.055;25.055
