--- REGION --- leisureInteractions ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
EU_EASTERN;69.3316;69.3316;69.3316;69.3316;69.3316;69.3316;69.3316;69.3316;69.3316;69.3316;69.3316;69.3687;69.3687;69.3687;69.4051;69.4051;69.4051;69.4051;69.4051;69.4051
EU_NORTHERN;70.3908;70.3908;70.3908;70.3908;70.3908;70.3908;70.3908;70.3908;70.3908;70.3908;70.3908;70.42;70.42;70.42;70.4285;70.4285;70.4285;70.4285;70.4285;70.4285
EU_SOUTHERN;69.5255;69.5255;69.5255;69.5255;69.5255;69.5255;69.5255;69.5255;69.5255;69.5255;69.5255;69.5722;69.5722;69.5722;69.6154;69.6154;69.6154;69.6154;69.6154;69.6154
EU_WESTERN;70.3695;70.3695;70.3695;70.3695;70.3695;70.3695;70.3695;70.3695;70.3695;70.3695;70.3695;70.3892;70.3892;70.3892;70.384;70.384;70.384;70.384;70.384;70.384
