--- REGION --- leisureInteractions ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
EU_EASTERN;32.6201;32.6201;32.6201;32.6201;32.6201;32.6201;32.6201;32.6201;32.6201;32.6201;32.6201;32.6478;32.6478;32.6478;32.8007;32.8007;32.8007;32.8007;32.6405;32.6405;32.6405
EU_NORTHERN;35.2716;35.2716;35.2716;35.2716;35.2716;35.2716;35.2716;35.2716;35.2716;35.2716;35.2716;35.2864;35.2864;35.2864;35.3018;35.3018;35.3018;35.3018;34.9045;34.9045;34.9045
EU_SOUTHERN;32.9875;32.9875;32.9875;32.9875;32.9875;32.9875;32.9875;32.9875;32.9875;32.9875;32.9875;33.032;33.032;33.032;33.1762;33.1762;33.1762;33.1762;32.8667;32.8667;32.8667
EU_WESTERN;35.0401;35.0401;35.0401;35.0401;35.0401;35.0401;35.0401;35.0401;35.0401;35.0401;35.0401;35.0454;35.0454;35.0454;35.0249;35.0249;35.0249;35.0249;34.6194;34.6194;34.6194
