--- REGION --- health ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
EU_EASTERN;61.3576;61.3686;61.3904;61.3905;61.4538;61.5142;61.5353;61.5182;61.5616;61.58;61.6311;61.6231;61.6997;61.69;61.7249;61.9258;61.9342;61.996;62.0342;62.0567;62.0777
EU_NORTHERN;62.605;62.5993;62.6446;62.6824;62.6977;62.6741;62.6423;62.5868;62.5913;62.5232;62.5304;62.5183;62.506;62.4839;62.4669;62.6579;62.6354;62.62;62.5183;62.4913;62.5146
EU_SOUTHERN;61.9937;62.0136;62.0649;62.0856;62.1094;62.0419;62.0241;62.054;62.1043;62.0841;62.147;62.1475;62.2438;62.2822;62.2854;62.4268;62.4662;62.451;62.4589;62.4934;62.5049
EU_WESTERN;63.4034;63.4271;63.4532;63.4742;63.4692;63.4904;63.4708;63.4666;63.4863;63.4411;63.4736;63.4732;63.4397;63.4306;63.4367;63.5347;63.5649;63.5602;63.461;63.473;63.4521
