--- REGION --- livingConditions ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
EU_EASTERN;49.6322;49.6056;49.6683;49.9624;50.255;50.5141;50.6018;50.679;50.6619;50.7259;50.9011;51.0752;51.2297;51.4219;52.1777;52.3713;52.5094;52.5871;52.5269;52.6233
EU_NORTHERN;53.6512;53.7128;53.8054;54.0528;54.0964;54.0369;53.9642;54.38;54.4943;54.4651;54.5737;54.6884;54.7211;54.8048;55.0887;55.1402;55.2271;55.2052;55.2123;55.1208
EU_SOUTHERN;52.7201;52.7528;52.7517;52.8071;52.7323;52.7157;52.6995;52.8151;52.692;52.5336;52.5714;52.667;52.7462;52.9409;53.5115;53.6657;53.6725;53.7099;53.8425;53.9298
EU_WESTERN;56.1402;56.1644;56.1553;56.2053;56.1604;56.1688;56.1881;56.2134;56.2061;56.1778;56.164;56.1406;56.0976;56.0973;56.1662;56.1547;56.1322;56.1522;56.1847;56.1298
