--- REGION --- governance ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
EU_EASTERN;17.8693;17.8626;17.8714;17.8974;17.8997;17.8927;17.9319;17.9298;17.9422;17.9489;17.8646;17.8654;17.8757;17.8811;17.8913;18.0286;18.0676;18.0391;17.8419;17.8741
EU_NORTHERN;19.506;19.4807;19.5133;19.5531;19.6221;19.5129;19.5361;19.5293;19.5775;19.5929;19.5106;19.5322;19.5458;19.56;19.5254;19.519;19.5476;19.4817;19.3761;19.3975
EU_SOUTHERN;18.5518;18.53;18.5623;18.5702;18.6144;18.5145;18.555;18.5295;18.5694;18.5677;18.5031;18.5307;18.523;18.5389;18.4858;18.484;18.5095;18.4718;18.2213;18.2446
EU_WESTERN;19.707;19.6801;19.7165;19.759;19.8154;19.6794;19.6854;19.6862;19.7469;19.78;19.7089;19.7405;19.7764;19.8002;19.8169;19.8262;19.8707;19.7735;19.7535;19.7713
