--- REGION --- safety ---
Countries;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
EU_EASTERN;24.7256;24.7332;24.8809;24.9145;25.1882;25.1705;25.2322;25.2329;25.1535;25.2004;25.3177;25.4334;25.5716;25.6996;25.8582;25.9352;26.0199;26.1091;26.1149;26.1299;26.1714
EU_NORTHERN;26.2588;26.2257;26.3382;26.5108;26.5694;26.4747;26.4347;26.3759;26.4272;26.4725;26.5035;26.6004;26.6332;26.6829;26.7233;26.7762;26.807;26.877;26.7901;26.7733;26.7653
EU_SOUTHERN;26.5099;26.5194;26.5569;26.5426;26.5488;26.4826;26.4288;26.367;26.2839;26.2103;26.1938;26.2466;26.3493;26.4276;26.468;26.519;26.5559;26.59;26.6026;26.6268;26.6609
EU_WESTERN;28.1039;28.0878;28.0586;28.0192;28.0017;27.9472;27.9431;27.9699;27.9783;27.977;27.9677;27.9826;28.0012;28.0388;28.044;28.0485;28.0231;28.0301;28.0321;28.0024;28.0124
